1399751,1741276140,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399752,1741276200,BTC,1586,206951,-0.1473,-0.0986,-0.0703,nan,0.0000,0,0.0000,0.00,0.0175
1399753,1741276260,BTC,1586,206951,-0.1473,-0.0986,-0.0703,nan,0.0000,0,0.0000,0.00,0.0175
1399754,1741276380,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399755,1741276440,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399756,1741276500,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399757,1741276560,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399758,1741276620,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1392209,1776982020,BTC,2500,2500,0.4722,-9.2067,0.0009,nan,-15996.6885,1323877,0.4649,-7948.34,366.0120
1399759,1741276680,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399760,1741276740,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399761,1741276800,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399762,1741276860,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399763,1741276920,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399764,1741276980,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399765,1741277040,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399766,1741277100,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399767,1741277160,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399768,1741277220,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399769,1741277280,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399770,1741277340,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399771,1741277400,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399772,1741277460,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399773,1741277520,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399774,1741277580,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1392210,1776982080,BTC,2500,2500,0.4722,-9.2067,0.0009,nan,-15996.7305,1323878,0.4649,-7948.36,366.0120
1399775,1741277640,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399776,1741277700,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399777,1741277760,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399778,1741277820,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399779,1741277880,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399780,1741277940,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399781,1741278000,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399782,1741278060,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399783,1741278120,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399784,1741278180,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399785,1741278240,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399786,1741278300,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1392211,1776982140,BTC,2500,2500,0.4722,-9.2067,0.0009,nan,-15996.7695,1323879,0.4649,-7948.38,366.0120
1399787,1741278360,BTC,1586,206951,-0.1473,-0.0986,-0.0703,nan,0.0000,0,0.0000,0.00,0.0175
1399788,1741278420,BTC,1586,206951,-0.1473,-0.0986,-0.0703,nan,0.0000,0,0.0000,0.00,0.0175
1399789,1741278480,BTC,1586,206951,-0.1473,-0.0986,-0.0703,nan,0.0000,0,0.0000,0.00,0.0175
1399790,1741278540,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399791,1741278600,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399792,1741278660,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399793,1741278720,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399794,1741278780,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399795,1741278840,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399796,1741278900,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399797,1741278960,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399798,1741279020,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399799,1741279080,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399800,1741279140,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399801,1741279200,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399802,1741279260,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1392212,1776982200,BTC,2500,2500,0.4722,-9.2067,0.0009,nan,-15996.8096,1323880,0.4649,-7948.40,366.0120
1399803,1741279320,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399804,1741279380,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399805,1741279440,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399806,1741279500,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399807,1741279560,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399808,1741279620,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399809,1741279680,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399810,1741279740,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399811,1741279800,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399812,1741279860,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399813,1741279920,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399814,1741279980,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399815,1741280040,BTC,1586,206951,-0.1473,-0.0986,-0.0703,nan,0.0000,0,0.0000,0.00,0.0175
1399816,1741280100,BTC,1586,206951,-0.1473,-0.0986,-0.0703,nan,0.0000,0,0.0000,0.00,0.0175
1399817,1741280160,BTC,1586,206951,-0.1473,-0.0986,-0.0703,nan,0.0000,0,0.0000,0.00,0.0175
1399818,1741280220,BTC,1586,206951,-0.1473,-0.0986,-0.0703,nan,0.0000,0,0.0000,0.00,0.0175
1399819,1741280280,BTC,1586,206951,-0.1473,-0.0986,-0.0703,nan,0.0000,0,0.0000,0.00,0.0175
1392213,1776982260,BTC,2500,2500,0.4722,-9.2067,0.0009,nan,-15996.7891,1323881,0.4649,-7948.39,366.0120
1399820,1741280340,BTC,1586,206951,-0.1473,-0.0986,-0.0703,nan,0.0000,0,0.0000,0.00,0.0175
1399821,1741280400,BTC,1586,206951,-0.1473,-0.0986,-0.0703,nan,0.0000,0,0.0000,0.00,0.0175
1399822,1741280460,BTC,1586,206951,-0.1473,-0.0986,-0.0703,nan,0.0000,0,0.0000,0.00,0.0175
1399823,1741280520,BTC,1586,206951,-0.1473,-0.0986,-0.0703,nan,0.0000,0,0.0000,0.00,0.0175
1399824,1741280580,BTC,1586,206951,-0.1473,-0.0986,-0.0703,nan,0.0000,0,0.0000,0.00,0.0175
1399825,1741280640,BTC,1586,206951,-0.1473,-0.0986,-0.0703,nan,0.0000,0,0.0000,0.00,0.0175
1399826,1741280700,BTC,1586,206951,-0.1473,-0.0986,-0.0703,nan,0.0000,0,0.0000,0.00,0.0175
1399827,1741280760,BTC,1586,206951,-0.1473,-0.0986,-0.0703,nan,0.0000,0,0.0000,0.00,0.0175
1399828,1741280820,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399829,1741280880,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399830,1741280940,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399831,1741281000,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399832,1741281060,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399833,1741281120,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399834,1741281180,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399835,1741281240,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1392214,1776982320,BTC,2500,2500,0.4722,-9.2067,0.0009,nan,-15996.7686,1323882,0.4649,-7948.38,366.0120
1399836,1741281300,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399837,1741281360,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399838,1741281420,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399839,1741281480,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399840,1741281540,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399841,1741281600,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399842,1741281660,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399843,1741281720,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399844,1741281780,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399845,1741281840,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399846,1741281900,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399847,1741281960,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399848,1741282020,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399849,1741282080,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399850,1741282140,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399851,1741282200,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399852,1741282260,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1392215,1776982380,BTC,2500,2500,0.4722,-9.2067,0.0009,nan,-15996.8076,1323883,0.4649,-7948.40,366.0120
1399853,1741282320,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399854,1741282380,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399855,1741282440,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399856,1741282500,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399857,1741282560,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399858,1741282620,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399859,1741282680,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399860,1741282740,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399861,1741282800,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399862,1741282860,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399863,1741282920,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399864,1741282980,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1392216,1776982440,BTC,2500,2500,0.4722,-9.2067,0.0009,nan,-15996.7881,1323884,0.4649,-7948.39,366.0120
1399865,1741283040,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399866,1741283100,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399867,1741283160,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399868,1741283220,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399869,1741283280,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399870,1741283340,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399871,1741283400,BTC,1586,206951,-0.1473,-0.0986,-0.0703,nan,0.0000,0,0.0000,0.00,0.0175
1399872,1741283460,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399873,1741283520,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399874,1741283580,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399875,1741283640,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399876,1741283700,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399877,1741283760,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399878,1741283820,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399879,1741283880,BTC,1586,206951,-0.1473,-0.0986,-0.0703,nan,0.0000,0,0.0000,0.00,0.0175
1399880,1741283940,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1392217,1776982500,BTC,2500,2500,0.4722,-9.2067,0.0009,nan,-15996.7686,1323885,0.4649,-7948.38,366.0120
1399881,1741284000,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399882,1741284060,BTC,1586,206951,-0.1473,-0.0986,-0.0703,nan,0.0000,0,0.0000,0.00,0.0175
1399883,1741284120,BTC,1586,206951,-0.1473,-0.0986,-0.0703,nan,0.0000,0,0.0000,0.00,0.0175
1399884,1741284180,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399885,1741284240,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399886,1741284300,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399887,1741284360,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399888,1741284420,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399889,1741284480,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399890,1741284540,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399891,1741284600,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399892,1741284660,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399893,1741284720,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399894,1741284780,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399895,1741284840,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399896,1741284900,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1392218,1776982560,BTC,2500,2500,0.4722,-9.2067,0.0009,nan,-15996.8076,1323886,0.4649,-7948.40,366.0120
1399897,1741284960,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399898,1741285020,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399899,1741285080,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399900,1741285140,BTC,1586,206951,-0.1473,-0.0986,-0.0703,nan,0.0000,0,0.0000,0.00,0.0175
1399901,1741285200,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399902,1741285260,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399903,1741285320,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399904,1741285380,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399905,1741285440,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399906,1741285500,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399907,1741285560,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399908,1741285620,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399909,1741285680,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399910,1741285740,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399911,1741285800,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1392219,1776982620,BTC,2500,2500,0.4722,-9.2067,0.0009,nan,-15996.8477,1323887,0.4649,-7948.42,366.0120
1399912,1741285860,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399913,1741285920,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399914,1741285980,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399915,1741286040,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399916,1741286100,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399917,1741286160,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399918,1741286220,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399919,1741286280,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399920,1741286340,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399921,1741286400,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399922,1741286460,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399923,1741286520,BTC,1586,206951,-0.1473,-0.0986,-0.0703,nan,0.0000,0,0.0000,0.00,0.0175
1399924,1741286580,BTC,1586,206951,-0.1473,-0.0986,-0.0703,nan,0.0000,0,0.0000,0.00,0.0175
1399925,1741286640,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399926,1741286700,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399927,1741286760,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1392220,1776982680,BTC,2500,2500,0.4722,-9.2067,0.0009,nan,-15996.8281,1323888,0.4649,-7948.41,366.0120
1399928,1741286820,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399929,1741286880,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399930,1741286940,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399931,1741287000,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399932,1741287060,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399933,1741287120,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399934,1741287180,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399935,1741287240,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399936,1741287300,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399937,1741287360,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399938,1741287420,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399939,1741287480,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1392221,1776982740,BTC,2500,2500,0.4722,-9.2067,0.0009,nan,-15996.8066,1323889,0.4649,-7948.40,366.0120
1399940,1741287540,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399941,1741287600,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399942,1741287660,BTC,1586,206951,-0.1473,-0.0986,-0.0703,-nan,0.0000,0,0.0000,0.00,0.0175
1399943,1741287720,BTC,1586,206951,-0.1473,-0.0986,-0.0703,nan,0.0000,0,0.0000,0.00,0.0175
1399944,1741287780,BTC,1586,206951,-0.1473,-0.0986,-0.0703,nan,0.0000,0,0.0000,0.00,0.0175
