6397249,1776071700,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.0859,6099876,0.4651,-37877.54,1337.4241
6397250,1776071760,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.1328,6099877,0.4651,-37877.57,1337.4241
6397251,1776071820,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.1797,6099878,0.4651,-37877.59,1337.4241
6397252,1776071880,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.1641,6099879,0.4651,-37877.58,1337.4241
6397253,1776071940,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.1484,6099880,0.4651,-37877.57,1337.4241
6397254,1776072000,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.1328,6099881,0.4651,-37877.57,1337.4241
6397255,1776072060,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.1797,6099882,0.4651,-37877.59,1337.4241
6397256,1776072120,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.1641,6099883,0.4651,-37877.58,1337.4241
6397257,1776072180,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.2109,6099884,0.4651,-37877.61,1337.4241
6397258,1776072240,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.1953,6099885,0.4651,-37877.60,1337.4241
6397259,1776072300,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.2422,6099886,0.4651,-37877.62,1337.4241
6397260,1776072360,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.2891,6099887,0.4651,-37877.64,1337.4241
6397261,1776072420,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.3359,6099888,0.4651,-37877.67,1337.4241
6397262,1776072480,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.3203,6099889,0.4651,-37877.66,1337.4241
6397263,1776072540,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.3047,6099890,0.4651,-37877.65,1337.4241
6397264,1776072600,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.3516,6099891,0.4651,-37877.68,1337.4241
6397265,1776072660,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.3984,6099892,0.4651,-37877.70,1337.4241
6397266,1776072720,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.3828,6099893,0.4651,-37877.69,1337.4241
6397267,1776072780,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.3672,6099894,0.4651,-37877.68,1337.4241
6397268,1776072840,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.3516,6099895,0.4651,-37877.68,1337.4241
6397269,1776072900,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.3984,6099896,0.4651,-37877.70,1337.4241
6397270,1776072960,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.3828,6099897,0.4651,-37877.69,1337.4241
6397271,1776073020,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.4297,6099898,0.4651,-37877.71,1337.4241
6397272,1776073080,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.4141,6099899,0.4651,-37877.71,1337.4241
6397273,1776073140,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.4609,6099900,0.4651,-37877.73,1337.4241
6397274,1776073200,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.5078,6099901,0.4651,-37877.75,1337.4241
6397275,1776073260,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.4922,6099902,0.4651,-37877.75,1337.4241
6397276,1776073320,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.4766,6099903,0.4651,-37877.74,1337.4241
6397277,1776073380,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.4609,6099904,0.4651,-37877.73,1337.4241
6397278,1776073440,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.5078,6099905,0.4651,-37877.75,1337.4241
6397279,1776073500,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.5547,6099906,0.4651,-37877.78,1337.4241
6397280,1776073560,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.5391,6099907,0.4651,-37877.77,1337.4241
6397281,1776073620,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.5859,6099908,0.4651,-37877.79,1337.4241
6397282,1776073680,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.6328,6099909,0.4651,-37877.82,1337.4241
6397283,1776073740,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.6797,6099910,0.4651,-37877.84,1337.4241
6397284,1776073800,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.7266,6099911,0.4651,-37877.86,1337.4241
6397285,1776073860,BTC,2500,2500,0.4722,-9.2067,0.0061,nan,-75855.7734,6099912,0.4651,-37877.89,1337.4241
