27958637,1778918400,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.4375,26675332,0.4651,-84485.22,5494.5078
27958638,1778918460,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.4062,26675333,0.4651,-84485.20,5494.5078
27958639,1778918520,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.4375,26675334,0.4651,-84485.22,5494.5078
27958640,1778918580,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.4688,26675335,0.4651,-84485.23,5494.5078
27958641,1778918640,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.5000,26675336,0.4651,-84485.25,5494.5078
27958642,1778918700,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.4688,26675337,0.4651,-84485.23,5494.5078
27958643,1778918760,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.5000,26675338,0.4651,-84485.25,5494.5078
27958644,1778918820,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.4688,26675339,0.4651,-84485.23,5494.5078
27958645,1778918880,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.5000,26675340,0.4651,-84485.25,5494.5078
27958646,1778918940,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.4688,26675341,0.4651,-84485.23,5494.5078
27958647,1778919000,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.4375,26675342,0.4651,-84485.22,5494.5078
27958648,1778919060,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0200,-169070.4688,26675343,0.4651,-84485.23,5494.5078
27958649,1778919120,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0200,-169070.4375,26675344,0.4651,-84485.22,5494.5078
27958650,1778919180,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.4062,26675345,0.4651,-84485.20,5494.5078
27958651,1778919240,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.3750,26675346,0.4651,-84485.19,5494.5078
27958652,1778919300,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.3438,26675347,0.4651,-84485.17,5494.5078
27958653,1778919360,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.3750,26675348,0.4651,-84485.19,5494.5078
27958654,1778919420,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.4062,26675349,0.4651,-84485.20,5494.5078
27958655,1778919480,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.3750,26675350,0.4651,-84485.19,5494.5078
27958656,1778919540,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.3438,26675351,0.4651,-84485.17,5494.5078
27958657,1778919600,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.3125,26675352,0.4651,-84485.16,5494.5078
27958658,1778919660,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0200,-169070.3438,26675353,0.4651,-84485.17,5494.5078
27958659,1778919720,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.3750,26675354,0.4651,-84485.19,5494.5078
27958660,1778919780,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.3438,26675355,0.4651,-84485.17,5494.5078
27958661,1778919840,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.3750,26675356,0.4651,-84485.19,5494.5078
27958662,1778919900,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.3438,26675357,0.4651,-84485.17,5494.5078
27958663,1778919960,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.3125,26675358,0.4651,-84485.16,5494.5078
27958664,1778920020,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.3438,26675359,0.4651,-84485.17,5494.5078
27958665,1778920080,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.3125,26675360,0.4651,-84485.16,5494.5078
27958666,1778920140,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.3438,26675361,0.4651,-84485.17,5494.5078
27958667,1778920200,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.3750,26675362,0.4651,-84485.19,5494.5078
27958668,1778920260,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.4062,26675363,0.4651,-84485.20,5494.5078
27958669,1778920320,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0200,-169070.3750,26675364,0.4651,-84485.19,5494.5078
27958670,1778920380,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.3438,26675365,0.4651,-84485.17,5494.5078
27958671,1778920440,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.3750,26675366,0.4651,-84485.19,5494.5078
27958672,1778920500,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.3438,26675367,0.4651,-84485.17,5494.5078
27958673,1778920620,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.3750,26675368,0.4651,-84485.19,5494.5078
27958674,1778920680,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.3438,26675369,0.4651,-84485.17,5494.5078
27958675,1778920740,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.3750,26675370,0.4651,-84485.19,5494.5078
27958676,1778920800,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.4062,26675371,0.4651,-84485.20,5494.5078
27958677,1778920860,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.4375,26675372,0.4651,-84485.22,5494.5078
27958678,1778920920,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.4688,26675373,0.4651,-84485.23,5494.5078
27958679,1778920980,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.5000,26675374,0.4651,-84485.25,5494.5078
27958680,1778921040,BTC,2500,2500,0.4722,-9.2067,0.0266,0.0000,-169070.5312,26675375,0.4651,-84485.27,5494.5078
